id,opportunity_created,date_purchased,first_name,last_name,email,gender,financed,pct_financed,car_make,car_model,car_year,car_color,purchase_price
60,2019-03-30,3/5/2021,Sybyl,Cosslett,scosslett1n@ucla.edu,Female,false,0.65,Kia,Sportage,2009,Yellow,63239
61,2019-10-25,1/20/2021,Clyde,Fairman,cfairman1o@lulu.com,Male,true,0.92,Chevrolet,Express 2500,2007,Fuscia,45193
62,2020-06-16,9/1/2021,Conan,Duckels,cduckels1p@berkeley.edu,Male,false,0.25,Plymouth,Acclaim,1995,Turquoise,69019
63,2020-05-14,2/13/2021,Farrand,Gemson,fgemson1q@pinterest.com,Female,false,0.81,Dodge,Charger,1970,Turquoise,67054
64,2020-06-16,1/28/2021,Clemmy,O'Devey,codevey1r@nature.com,Female,false,0.78,Mercury,Cougar,1969,Red,33986
65,2020-02-20,4/24/2021,Seymour,Biffen,sbiffen1s@rambler.ru,Male,true,0.82,Ford,Econoline E150,2002,Goldenrod,25323
66,2020-08-09,1/11/2021,Sarita,Wilkie,swilkie1t@unc.edu,Female,false,0.42,Chevrolet,Camaro,2010,Turquoise,14752
67,2019-10-21,2/23/2021,Fidel,Burkman,fburkman1u@opensource.org,Male,true,0.25,Audi,A8,2003,Teal,45300
68,2019-03-26,6/6/2021,Lina,Richardt,lrichardt1v@mysql.com,Female,false,0.11,Suzuki,Aerio,2005,Turquoise,72550
69,2020-12-06,5/22/2021,Zoe,Mulliner,zmulliner1w@squidoo.com,Female,false,0.55,Volkswagen,Jetta,1989,Green,53360
70,2020-03-13,11/7/2021,Patrizio,Monnoyer,pmonnoyer1x@zimbio.com,Male,true,0.34,Land Rover,LR2,2012,Pink,41789
71,2020-09-24,5/11/2021,Aaron,Scrauniage,ascrauniage1y@google.ru,Male,false,0.44,Buick,Century,1984,Puce,57835
72,2020-11-24,10/15/2021,Felicdad,Bigly,fbigly1z@examiner.com,Female,true,0.97,Cadillac,SRX,2007,Blue,30172
73,2019-06-29,10/22/2021,Murray,Hammand,mhammand20@de.vu,Male,true,0.97,MINI,Countryman,2011,Turquoise,26092
74,2019-09-23,11/4/2021,Hulda,Ziemens,hziemens21@acquirethisname.com,Genderqueer,false,0.74,Lexus,LS,1999,Fuscia,33846
75,2020-06-11,12/26/2021,Broddy,Harriagn,bharriagn22@tmall.com,Genderqueer,false,0.67,Ford,Model T,1909,Maroon,23242
76,2020-06-26,3/6/2021,Melisa,Brightman,mbrightman23@qq.com,Female,true,0.37,Aptera,Typ-1,2008,Aquamarine,43224
77,2020-08-28,9/17/2021,Hammad,Ketchaside,hketchaside24@newyorker.com,Male,true,0.68,GMC,Yukon XL 1500,2011,Khaki,73999
78,2019-01-02,6/17/2021,Ulises,Prestner,uprestner25@guardian.co.uk,Male,false,0.59,Oldsmobile,Silhouette,2000,Fuscia,52286
79,2019-11-30,4/11/2021,Harris,Ewan,hewan26@macromedia.com,Male,true,0.89,Porsche,Cayenne,2005,Pink,53642
80,2020-11-04,9/13/2021,Rivalee,Huntingdon,rhuntingdon27@marketwatch.com,Female,true,0.96,Toyota,Sequoia,2008,Teal,39008
81,2020-03-18,2/16/2021,Linnie,Orridge,lorridge28@craigslist.org,Female,false,0.35,Volkswagen,Golf,1994,Yellow,68268
82,2020-06-27,10/29/2021,Norman,Igounet,nigounet29@opensource.org,Male,false,0.98,Geo,Prizm,1997,Maroon,32009
83,2019-11-05,9/11/2021,Jean,Nellen,jnellen2a@sogou.com,Male,false,0.91,Chrysler,Town & Country,1997,Goldenrod,23476
84,2019-03-01,10/20/2021,Alwyn,Bonwick,abonwick2b@photobucket.com,Male,false,0.27,Mazda,Protege,2000,Turquoise,24022
85,2020-02-08,12/22/2021,Cordell,Spenton,cspenton2c@dagondesign.com,Male,false,0.64,Lexus,LS,1991,Mauv,20130
86,2020-05-05,3/25/2021,Lyndel,Binnell,lbinnell2d@webnode.com,Female,false,0.09,Chevrolet,Sportvan G20,1994,Fuscia,10826
87,2020-10-11,10/10/2021,Shell,Lacotte,slacotte2e@ehow.com,Male,false,0.94,Porsche,Boxster,2003,Crimson,35480
88,2020-04-22,7/22/2021,Brendon,Pylkynyton,bpylkynyton2f@tripadvisor.com,Male,false,0.97,Mercedes-Benz,500SEC,1993,Khaki,67797
89,2020-04-06,1/22/2021,Pooh,Cricket,pcricket2g@4shared.com,Bigender,true,0.0,Ford,E-Series,2007,Khaki,42022
90,2020-02-01,11/2/2021,Axel,Hanvey,ahanvey2h@ameblo.jp,Male,true,0.8,Toyota,Tacoma Xtra,1996,Goldenrod,38953
91,2019-08-27,12/19/2021,Flor,Mousdall,fmousdall2i@sakura.ne.jp,Female,true,0.39,Cadillac,Escalade ESV,2012,Green,7897
92,2020-12-24,6/11/2021,Jade,Robers,jrobers2j@pinterest.com,Female,false,0.01,Bentley,Continental Flying Spur,2011,Orange,27191
93,2019-01-17,3/27/2021,Wolfy,Jakov,wjakov2k@webmd.com,Male,false,0.77,Ford,Torino,1970,Pink,30233
94,2019-01-30,3/28/2021,Daisy,Mariel,dmariel2l@weibo.com,Female,true,0.81,Saab,9-5,2002,Violet,18316
95,2019-03-31,7/1/2021,Micaela,Tidmas,mtidmas2m@yahoo.com,Female,true,0.89,BMW,6 Series,2007,Pink,25849
96,2019-01-21,12/19/2021,Carrie,Petrusch,cpetrusch2n@hatena.ne.jp,Non-binary,true,0.67,Ford,Bronco II,1985,Pink,61742
97,2020-01-19,9/30/2021,Denver,Bottelstone,dbottelstone2o@multiply.com,Male,true,0.98,Volkswagen,Passat,1985,Yellow,16351
98,2020-12-08,11/16/2021,Corny,Gitting,cgitting2p@unesco.org,Female,false,0.15,Ford,E-Series,2009,Red,69335
99,2019-05-31,9/27/2021,Aleen,Frift,afrift2q@w3.org,Genderqueer,true,0.68,Ford,Ranger,1997,Puce,56866
100,2020-10-15,2/9/2021,Albie,Whayman,awhayman2r@hugedomains.com,Male,true,0.49,BMW,X3,2011,Teal,49751
101,2020-12-22,4/4/2021,Susi,Cramer,scramer2s@ucla.edu,Female,true,0.53,Lincoln,Navigator,2009,Purple,47672
102,2020-02-09,10/6/2021,Dwain,De Mattia,ddemattia2t@istockphoto.com,Male,true,0.09,Ferrari,458 Italia,2011,Mauv,21334
103,2020-10-13,10/29/2021,Herman,Arden,harden2u@squarespace.com,Male,false,0.6,Ford,Taurus,2011,Teal,37440
104,2019-06-09,3/19/2021,Elizabet,Dumbreck,edumbreck2v@google.es,Female,true,0.71,Volvo,XC70,2004,Red,44095
105,2020-09-02,1/29/2021,Fayre,Budge,fbudge2w@tumblr.com,Female,true,0.74,Mercury,Mountaineer,2000,Goldenrod,25954
106,2020-02-05,10/28/2021,Mel,Kopacek,mkopacek2x@dropbox.com,Male,true,0.55,Ford,Crown Victoria,2007,Goldenrod,54301
107,2020-06-10,6/28/2021,Nels,Renbold,nrenbold2y@weebly.com,Male,false,0.19,Mazda,Mazda3,2008,Red,13697
108,2019-03-06,6/29/2021,Elwira,Scotchbourouge,escotchbourouge2z@acquirethisname.com,Female,true,0.29,Land Rover,Discovery Series II,2000,Blue,6764
109,2019-03-29,5/24/2021,Forrest,Zecchinii,fzecchinii30@statcounter.com,Male,false,0.6,Ford,E-Series,2005,Crimson,18271
110,2019-08-19,8/1/2021,Mercedes,Humber,mhumber31@tumblr.com,Female,false,0.8,Buick,Park Avenue,1995,Goldenrod,51844
111,2019-09-19,12/13/2021,Hedwig,Nouch,hnouch32@wunderground.com,Female,false,0.08,Nissan,Sentra,2001,Orange,32471
112,2020-11-17,6/9/2021,Eddie,Trevino,etrevino33@ifeng.com,Female,true,0.24,Jaguar,XK Series,2005,Maroon,37451
113,2020-04-27,7/30/2021,Barb,Haburne,bhaburne34@phoca.cz,Female,false,0.96,BMW,3 Series,2004,Turquoise,16470
114,2020-03-05,6/4/2021,Korry,Vern,kvern35@zimbio.com,Female,true,0.63,Nissan,Frontier,2005,Teal,64786
115,2020-02-29,5/16/2021,Phillipe,Megarry,pmegarry36@parallels.com,Male,true,0.66,Pontiac,Tempest,1966,Aquamarine,36917
116,2019-11-29,10/19/2021,Leora,Jedrasik,ljedrasik37@guardian.co.uk,Female,true,0.25,Acura,RL,2003,Orange,54876
117,2020-04-29,6/20/2021,Curr,Tabbernor,ctabbernor38@devhub.com,Genderqueer,true,0.78,Mercury,Tracer,1995,Green,18000
118,2020-12-30,12/5/2021,Silvester,Pawden,spawden39@mediafire.com,Genderfluid,false,0.53,Lexus,LS,2003,Goldenrod,22275
119,2020-04-26,7/20/2021,Moishe,Ledson,mledson3a@so-net.ne.jp,Male,false,0.72,Ford,Escort,1992,Maroon,65221
120,2020-07-17,3/23/2021,Had,O'Moylan,homoylan3b@techcrunch.com,Male,false,0.59,Isuzu,Rodeo,1993,Crimson,72268
121,2019-01-07,4/12/2021,Maddalena,Edmand,medmand3c@wikispaces.com,Female,true,0.74,Toyota,Corolla,2011,Yellow,48629
122,2019-12-07,11/1/2021,Nathalia,De la croix,ndelacroix3d@msu.edu,Polygender,true,0.74,Oldsmobile,Alero,2004,Orange,66066
123,2019-10-06,11/5/2021,Sarajane,Basson,sbasson3e@ebay.co.uk,Female,false,0.19,Nissan,Cube,2009,Yellow,26419
124,2019-02-09,1/27/2021,Nelie,Marriot,nmarriot3f@nationalgeographic.com,Female,true,0.1,Mercury,Sable,1987,Red,51491
125,2020-10-01,10/3/2021,Kaycee,Tebbett,ktebbett3g@netscape.com,Female,false,0.55,Chevrolet,Monte Carlo,2001,Violet,62902
126,2019-08-16,2/15/2021,Adoree,Jopling,ajopling3h@photobucket.com,Female,true,0.8,Mazda,Miata MX-5,2005,Khaki,56759
127,2019-02-07,4/4/2021,Riley,Wallas,rwallas3i@springer.com,Male,false,0.65,Subaru,Impreza WRX,2010,Green,66265
128,2020-09-05,11/6/2021,Harp,Bradden,hbradden3j@tmall.com,Male,false,0.95,Volkswagen,Eurovan,2003,Teal,51457
129,2019-06-14,1/4/2021,Jacklyn,Crowdson,jcrowdson3k@csmonitor.com,Female,false,0.94,Aston Martin,V8 Vantage,2012,Orange,33492
130,2019-03-24,10/19/2021,Raphaela,O'Meara,romeara3l@baidu.com,Female,false,0.24,Saturn,Outlook,2010,Pink,53493
131,2019-11-29,7/14/2021,Fania,Canlin,fcanlin3m@skype.com,Female,true,0.42,Bentley,Continental GTC,2009,Red,44807
132,2020-06-08,12/29/2021,Orville,Stanfield,ostanfield3n@who.int,Male,false,0.88,Pontiac,Sunbird,1991,Indigo,58730
133,2019-01-09,7/9/2021,Boniface,Oldale,boldale3o@sphinn.com,Male,true,0.96,Mazda,B-Series,2007,Khaki,15345
134,2020-12-06,7/23/2021,Jermain,Santoro,jsantoro3p@com.com,Male,false,0.83,Honda,S2000,2008,Aquamarine,53013
135,2020-04-22,2/28/2021,Estel,Chillistone,echillistone3q@businesswire.com,Female,true,0.34,Chevrolet,Express 1500,2009,Crimson,63331
136,2020-03-14,6/12/2021,Penrod,de Glanville,pdeglanville3r@mapquest.com,Male,false,0.31,Acura,RSX,2004,Puce,69228
137,2019-08-02,10/26/2021,Stephanus,Burgill,sburgill3s@joomla.org,Male,true,0.63,Suzuki,Kizashi,2012,Teal,58107
138,2019-07-07,8/31/2021,Orran,Aliman,oaliman3t@ycombinator.com,Male,true,0.13,Mitsubishi,Pajero,2004,Red,42378
139,2020-08-17,9/8/2021,Martainn,Bishop,mbishop3u@google.fr,Male,true,0.98,Acura,Integra,2001,Mauv,60158
140,2020-11-04,9/30/2021,Mariette,Mattock,mmattock3v@archive.org,Female,false,0.54,Toyota,Solara,2000,Khaki,14408
141,2019-01-07,4/24/2021,Claudian,Vedenisov,cvedenisov3w@dot.gov,Male,false,0.32,GMC,Sierra 3500,2004,Red,31841
142,2020-12-19,8/9/2021,Marlane,Burnell,mburnell3x@moonfruit.com,Female,true,0.2,Mercury,Villager,1997,Puce,13400
143,2020-02-03,11/29/2021,Ernestine,Banstead,ebanstead3y@ezinearticles.com,Genderfluid,true,0.85,Chevrolet,Caprice,1983,Red,62523
144,2020-10-16,4/1/2021,Barnard,VanBrugh,bvanbrugh3z@feedburner.com,Male,true,0.65,Dodge,Durango,2009,Pink,73400
145,2020-10-23,12/22/2021,Jillie,Espasa,jespasa40@cdbaby.com,Female,false,0.8,Ford,Edge,2011,Crimson,25582
146,2020-03-10,10/15/2021,Sada,Whitlam,swhitlam41@woothemes.com,Female,false,0.03,Infiniti,G,2003,Violet,37177
147,2019-03-14,2/19/2021,Babette,Aberchirder,baberchirder42@gov.uk,Female,true,0.72,GMC,Vandura G3500,1995,Yellow,58627
148,2019-11-17,3/19/2021,Salomo,Soane,ssoane43@whitehouse.gov,Male,false,0.54,Ford,Probe,1993,Teal,13438
149,2020-01-21,6/30/2021,Dorice,Lempel,dlempel44@google.cn,Female,false,0.05,Suzuki,Equator,2012,Aquamarine,55650
150,2020-03-11,1/27/2021,Bradan,Fery,bfery45@blinklist.com,Male,false,0.92,Volkswagen,Golf,2002,Puce,42237
151,2020-01-30,5/14/2021,Elfreda,Roll,eroll46@yelp.com,Female,true,0.4,Chevrolet,Suburban 1500,2006,Puce,5952
152,2019-01-21,10/12/2021,Sharron,Scutt,sscutt47@miitbeian.gov.cn,Female,false,0.8,Suzuki,Kizashi,2010,Puce,30290
153,2019-03-02,8/24/2021,Janina,Dammarell,jdammarell48@spotify.com,Female,true,0.6,Pontiac,G5,2007,Mauv,31802
154,2020-02-06,12/28/2021,Selinda,Lott,slott49@networkadvertising.org,Female,false,0.55,Toyota,Sienna,2004,Puce,5654
155,2020-11-27,1/19/2021,Korey,Skelton,kskelton4a@state.tx.us,Male,true,0.5,Cadillac,STS,2008,Blue,54984
156,2020-10-23,4/5/2021,Allianora,Gomez,agomez4b@meetup.com,Female,true,0.84,Lamborghini,Countach,1990,Orange,44022
157,2020-06-29,6/26/2021,Carine,Gilliland,cgilliland4c@icio.us,Female,false,0.63,Isuzu,Ascender,2004,Green,12602
158,2019-08-30,2/21/2021,Dix,Gimenez,dgimenez4d@china.com.cn,Female,false,0.16,Nissan,Armada,2010,Khaki,69295
159,2020-02-03,8/5/2021,Cristabel,Brideau,cbrideau4e@icio.us,Female,false,0.28,Isuzu,Trooper,1995,Teal,15333
160,2019-11-13,5/10/2021,Granger,Bartell,gbartell4f@craigslist.org,Male,false,0.51,Porsche,Boxster,2012,Purple,64900
161,2020-05-02,8/22/2021,Artemus,Colles,acolles4g@imdb.com,Male,true,0.09,Volkswagen,Beetle,1967,Purple,5278
162,2020-02-15,12/17/2021,Ray,Cheal,rcheal4h@blog.com,Male,false,0.03,Mazda,Miata MX-5,2010,Khaki,46597
163,2020-06-05,12/7/2021,Jaime,Kidner,jkidner4i@over-blog.com,Male,true,0.82,Pontiac,Sunbird,1993,Yellow,49741
164,2019-12-30,8/2/2021,Nadeen,Petrishchev,npetrishchev4j@eepurl.com,Female,true,0.05,Dodge,Neon,1998,Crimson,41459
165,2020-01-02,8/3/2021,Currie,Vahl,cvahl4k@booking.com,Male,true,0.23,Buick,LeSabre,1997,Fuscia,23561
166,2019-09-22,10/11/2021,Abram,Jaskowicz,ajaskowicz4l@bigcartel.com,Male,true,0.69,Mercury,Mystique,1999,Blue,23045
167,2020-04-04,12/14/2021,Dionne,Peret,dperet4m@admin.ch,Female,true,0.1,Lexus,LS,2000,Purple,33930
168,2019-03-22,1/9/2021,Rourke,Marden,rmarden4n@nifty.com,Genderfluid,false,0.9,Pontiac,Grand Prix,1965,Aquamarine,26619
169,2019-12-02,8/1/2021,Melania,Theodore,mtheodore4o@nih.gov,Female,true,0.33,Chevrolet,Corvette,2001,Khaki,59279
170,2019-06-13,5/25/2021,Pietrek,Wheelan,pwheelan4p@diigo.com,Male,true,0.5,GMC,2500,1992,Fuscia,51829
171,2020-07-03,8/18/2021,Leisha,Tuohy,ltuohy4q@soundcloud.com,Female,false,0.74,Hummer,H1,2004,Fuscia,42084
172,2020-09-30,1/29/2021,Rahal,Turvie,rturvie4r@yandex.ru,Female,true,0.44,Mercury,Mountaineer,2004,Pink,62826
173,2020-05-03,12/2/2021,Felipa,Liddle,fliddle4s@google.fr,Female,true,0.48,Hyundai,Elantra,2000,Blue,33200
174,2020-10-28,6/30/2021,Franni,Fitzroy,ffitzroy4t@salon.com,Female,true,0.49,Pontiac,Sunfire,1997,Red,57870
175,2020-05-18,3/20/2021,Torrin,Wennington,twennington4u@gravatar.com,Male,false,0.05,Lincoln,MKZ,2010,Violet,9990
176,2019-01-19,3/12/2021,Wilhelmina,Dasent,wdasent4v@shop-pro.jp,Female,false,0.87,Mitsubishi,Lancer,2003,Mauv,32482
177,2019-04-02,11/27/2021,Hector,Huws,hhuws4w@ted.com,Male,true,0.12,Infiniti,G,2008,Orange,72659
178,2019-09-11,5/25/2021,Janeczka,Targetter,jtargetter4x@example.com,Polygender,true,0.9,Mitsubishi,RVR,1993,Red,38010
179,2020-09-24,7/29/2021,Elana,Kett,ekett4y@springer.com,Female,false,0.44,Audi,A8,1999,Puce,66427
180,2020-02-22,9/13/2021,Eugene,Fyndon,efyndon4z@google.ru,Male,false,0.94,Ford,GT500,2009,Yellow,7898
181,2019-07-19,7/22/2021,Colas,Kermott,ckermott50@cbslocal.com,Male,false,0.12,Chevrolet,Traverse,2009,Mauv,33064
182,2020-11-27,4/26/2021,Gus,Bugg,gbugg51@feedburner.com,Female,true,0.69,Chrysler,Aspen,2009,Fuscia,8656
183,2020-08-15,7/1/2021,Nevin,Demare,ndemare52@hhs.gov,Male,false,0.2,Mercury,Grand Marquis,1985,Turquoise,10020
184,2019-11-12,6/10/2021,Eloisa,Davenhill,edavenhill53@jigsy.com,Female,false,0.09,Chevrolet,Tracker,2000,Purple,69826
185,2019-03-17,3/7/2021,Alan,Poacher,apoacher54@newsvine.com,Male,true,0.41,Hyundai,Elantra,2001,Red,68668
186,2019-09-29,4/15/2021,Tarrance,Axby,taxby55@yellowbook.com,Genderqueer,true,0.35,Honda,Fit,2011,Pink,21974
187,2019-06-13,4/8/2021,Ermina,Maydway,emaydway56@123-reg.co.uk,Female,false,0.14,Toyota,Camry,2010,Teal,9247
188,2020-07-25,8/9/2021,Gearard,Yokelman,gyokelman57@auda.org.au,Male,false,0.5,Lotus,Esprit,1989,Pink,50280
189,2020-06-09,7/7/2021,Benjamin,Kieran,bkieran58@linkedin.com,Male,true,0.01,Mercury,Mystique,1996,Turquoise,6461
190,2020-02-24,9/24/2021,Gaven,Ivermee,givermee59@ning.com,Male,true,0.14,Toyota,Yaris,2012,Purple,25567
191,2019-05-03,4/17/2021,Dynah,De Giorgio,ddegiorgio5a@oakley.com,Female,true,0.37,Honda,S2000,2001,Mauv,67462
192,2020-04-03,5/21/2021,Tedra,Sackes,tsackes5b@ebay.com,Female,false,0.02,BMW,M Roadster,2007,Blue,23520
193,2020-09-14,4/6/2021,Reginald,Chatelet,rchatelet5c@prnewswire.com,Male,true,0.42,Lexus,LS,1991,Purple,42780
194,2019-02-10,6/7/2021,Naoma,Fearey,nfearey5d@thetimes.co.uk,Female,true,0.4,Nissan,Xterra,2004,Fuscia,28464
195,2019-12-06,12/3/2021,Gustavo,Skechley,gskechley5e@cbc.ca,Male,false,0.16,Nissan,Titan,2009,Red,72668
196,2019-04-04,4/22/2021,Olly,Bowkley,obowkley5f@ifeng.com,Female,true,0.24,Ford,Ranger,1991,Orange,17414
