id,opportunity_created,first_name,last_name,email,gender,financing_reqd,pct_financed,car_make_interest,car_model_interest,car_year_interest,car_color_interest,purchase_price_range
42,2020-01-29,Roseanne,Romayn,rromayn15@fda.gov,,true,error: Field 'financed' not found,,F150,,Purple,76550
43,2021-04-19,Cliff,Huckstepp,chuckstepp16@prlog.org,,true,error: Field 'financed' not found,,S4,2000,Maroon,24483
44,2022-03-20,Carmelita,Strahan,cstrahan17@umn.edu,,false,error: Field 'financed' not found,,Navigator L,,,36634
45,2022-11-10,Kelcie,Brunton,kbrunton18@issuu.com,,true,error: Field 'financed' not found,Mitsubishi,,,Crimson,91982
46,2022-10-20,Ado,Krates,akrates19@slideshare.net,,false,error: Field 'financed' not found,Lexus,,,Yellow,98820
47,2022-10-19,Sophronia,Loddy,sloddy1a@yolasite.com,Female,true,error: Field 'financed' not found,Toyota,Sienna,,Maroon,39014
48,2018-08-21,Bjorn,Flucker,bflucker1b@miibeian.gov.cn,,true,error: Field 'financed' not found,Mitsubishi,,,Puce,59705
49,2019-04-21,Jillian,Wylder,jwylder1c@hp.com,,false,error: Field 'financed' not found,Porsche,,,Khaki,21557
50,2019-12-17,Lacie,Tesdale,ltesdale1d@bigcartel.com,,false,error: Field 'financed' not found,Hyundai,,,,79759
51,2020-05-19,Tish,Woodfin,twoodfin1e@fotki.com,,true,error: Field 'financed' not found,,,,,34810
52,2022-02-23,Ortensia,Poag,opoag1f@state.tx.us,Female,false,error: Field 'financed' not found,,Econoline E350,,Khaki,49148
53,2019-12-28,Meara,Rennick,mrennick1g@stanford.edu,,false,error: Field 'financed' not found,Chevrolet,2500,,Orange,86086
54,2020-05-01,Samson,Cool,scool1h@dailymail.co.uk,,true,error: Field 'financed' not found,Mitsubishi,,,Red,41361
55,2018-07-22,Karola,Peachment,kpeachment1i@hhs.gov,,false,error: Field 'financed' not found,Lexus,,,Yellow,89661
56,2021-04-28,Mariquilla,O'Nion,monion1j@bloglines.com,Female,true,error: Field 'financed' not found,Buick,,,,97194
57,2020-04-02,Brynn,Clark,bclark1k@mapquest.com,,true,error: Field 'financed' not found,Saab,9-5,,Turquoise,67265
58,2021-05-30,Celie,Levings,clevings1l@liveinternet.ru,Female,false,error: Field 'financed' not found,Dodge,Stratus,,Indigo,89696
59,2018-01-13,Weidar,Scrowson,wscrowson1m@chronoengine.com,,true,error: Field 'financed' not found,Lexus,,1991,Purple,46553
60,2021-06-08,Roana,Vaudin,rvaudin1n@sourceforge.net,,false,error: Field 'financed' not found,Honda,,,Mauv,12328
61,2022-12-24,Bar,Bosche,bbosche1o@salon.com,,true,error: Field 'financed' not found,Lexus,SC,,Aquamarine,94090
62,2019-05-11,Will,Garfit,wgarfit1p@plala.or.jp,,true,error: Field 'financed' not found,,,,Green,73801
63,2020-12-10,Adela,McLae,amclae1q@china.com.cn,,false,error: Field 'financed' not found,GMC,,2005,Red,98185
64,2021-07-03,Ricki,Golston,rgolston1r@wp.com,,true,error: Field 'financed' not found,,V90,1998,Aquamarine,66203
65,2021-09-25,Jasmine,Balke,jbalke1s@dropbox.com,,true,error: Field 'financed' not found,Mercedes-Benz,S-Class,,Goldenrod,97271
66,2021-12-20,Kath,Littlekit,klittlekit1t@slashdot.org,Genderqueer,true,error: Field 'financed' not found,Dodge,Ram 3500,,Crimson,70649
67,2022-10-02,Nicolle,Bredgeland,nbredgeland1u@php.net,Female,false,error: Field 'financed' not found,Lincoln,Town Car,,Yellow,76598
68,2019-12-17,Carlotta,Ferens,cferens1v@pen.io,,false,error: Field 'financed' not found,Ford,E-Series,,Aquamarine,20597
69,2018-02-05,Frederigo,Holhouse,fholhouse1w@dot.gov,,true,error: Field 'financed' not found,Ford,,,,87306
70,2020-06-30,Wyn,Gepp,wgepp1x@blogtalkradio.com,,true,error: Field 'financed' not found,Jaguar,,,Mauv,17117
71,2020-05-07,Kerstin,Dupoy,kdupoy1y@creativecommons.org,,false,error: Field 'financed' not found,,,,Red,17635
72,2022-08-19,Al,Hankins,ahankins1z@storify.com,,true,error: Field 'financed' not found,Subaru,,,Maroon,26116
73,2020-01-02,Zebulen,Brunsen,zbrunsen20@cpanel.net,,true,error: Field 'financed' not found,Mercedes-Benz,W201,,Aquamarine,13647
74,2018-03-10,Aubry,Purvess,apurvess21@live.com,,true,error: Field 'financed' not found,GMC,Sierra 3500,,,71122
75,2022-04-15,Arlee,Smith,asmith22@si.edu,,false,error: Field 'financed' not found,Maserati,,,Turquoise,60837
76,2020-04-30,Hughie,Pearcy,hpearcy23@naver.com,Male,true,error: Field 'financed' not found,Toyota,Prius,,Crimson,61130
77,2021-07-30,Jeno,Steadman,jsteadman24@uiuc.edu,,false,error: Field 'financed' not found,,Express 3500,,Puce,14733
78,2022-07-30,Danielle,Durie,ddurie25@reuters.com,Female,false,error: Field 'financed' not found,Land Rover,,,Khaki,69884
79,2018-02-13,Osbourn,Fenwick,ofenwick26@linkedin.com,,false,error: Field 'financed' not found,GMC,,,Aquamarine,64190
80,2018-12-02,Patrica,Lanon,planon27@xrea.com,,true,error: Field 'financed' not found,Chevrolet,,,Fuscia,31562
81,2022-03-22,Charin,Petrie,cpetrie28@domainmarket.com,Female,true,error: Field 'financed' not found,Volkswagen,,,Yellow,61614
82,2021-03-02,Raimondo,Grahlman,rgrahlman29@nba.com,Male,true,error: Field 'financed' not found,BMW,,,Puce,17213
83,2022-08-21,Vina,Batisse,vbatisse2a@indiatimes.com,,false,error: Field 'financed' not found,Audi,,,Red,79798
84,2018-09-28,Brooke,Dorwood,bdorwood2b@mail.ru,,true,error: Field 'financed' not found,,Yukon Denali,,,42075
85,2020-07-07,Winny,Bulford,,Male,false,error: Field 'financed' not found,Chevrolet,Camaro,,,77440
86,2018-06-18,Noellyn,Badger,nbadger2d@pen.io,,false,error: Field 'financed' not found,Ford,,,Purple,58421
87,2020-03-15,Vanessa,Rosenauer,vrosenauer2e@sciencedirect.com,,true,error: Field 'financed' not found,,Mark VIII,,Violet,10360
88,2022-03-27,Alethea,Gunthorp,agunthorp2f@amazon.com,,true,error: Field 'financed' not found,,,,Crimson,47804
89,2022-10-22,Lizzie,Jennick,ljennick2g@gravatar.com,,false,error: Field 'financed' not found,,XC60,2012,,29531
90,2023-05-10,Ara,Camel,acamel2h@japanpost.jp,Polygender,true,error: Field 'financed' not found,Lamborghini,,1999,Red,83404
91,2020-02-09,Garwood,Vanini,gvanini2i@craigslist.org,Male,true,error: Field 'financed' not found,Plymouth,,,Blue,98937
92,2020-01-22,Bunny,Cheverton,bcheverton2j@walmart.com,Female,false,error: Field 'financed' not found,Lexus,,,Red,52591
93,2018-05-26,Allison,Elsmore,aelsmore2k@jugem.jp,,true,error: Field 'financed' not found,Mitsubishi,,,Green,69443
94,2021-09-19,Laryssa,Willisch,lwillisch2l@surveymonkey.com,Female,false,error: Field 'financed' not found,Kia,,,Mauv,27454
95,2018-07-03,Erskine,Burt,eburt2m@usda.gov,Male,false,error: Field 'financed' not found,Honda,,1984,Aquamarine,90815
96,2022-08-21,Kassie,Portal,kportal2n@washington.edu,,true,error: Field 'financed' not found,,Insight,,Yellow,14798
97,2022-08-23,Orel,Vasyunichev,ovasyunichev2o@archive.org,Agender,false,error: Field 'financed' not found,Ferrari,,,Aquamarine,56040
98,2021-11-23,Mata,Leverington,mleverington2p@amazon.com,,true,error: Field 'financed' not found,Pontiac,Montana,,Blue,21408
99,2022-07-23,Barney,Stithe,bstithe2q@netvibes.com,Male,false,error: Field 'financed' not found,,Riviera,,Mauv,96461
100,2019-07-03,Felicio,Horsfield,fhorsfield2r@cloudflare.com,,true,error: Field 'financed' not found,Chevrolet,Impala,,,91083
101,2023-01-06,Odessa,Imlacke,oimlacke2s@buzzfeed.com,,false,error: Field 'financed' not found,Jaguar,XK,,Fuscia,84074
102,2022-02-12,Yettie,Bramich,ybramich2t@vkontakte.ru,,true,error: Field 'financed' not found,Buick,,,,34452
103,2020-05-25,Gale,Rulton,grulton2u@google.com.hk,Female,true,error: Field 'financed' not found,Dodge,,,Orange,37863
104,2022-03-21,Dottie,MacKonochie,dmackonochie2v@weebly.com,Female,false,error: Field 'financed' not found,Aston Martin,,2011,Aquamarine,16030
105,2022-07-04,Paulita,Springate,pspringate2w@mit.edu,,true,error: Field 'financed' not found,Mercedes-Benz,,,Aquamarine,66164
106,2020-12-01,Ramsey,Cheeseman,rcheeseman2x@sina.com.cn,,true,error: Field 'financed' not found,,,,Fuscia,82789
107,2020-07-16,Danny,Saile,dsaile2y@taobao.com,,false,error: Field 'financed' not found,,,,,72232
108,2021-07-17,Diarmid,Roblett,droblett2z@harvard.edu,Male,false,error: Field 'financed' not found,Toyota,,,Blue,84913
109,2019-01-05,Melisenda,Cawsey,mcawsey30@so-net.ne.jp,,true,error: Field 'financed' not found,Oldsmobile,,1999,Puce,55528
110,2020-10-08,Cinda,Chaves,cchaves31@tamu.edu,Agender,true,error: Field 'financed' not found,Daewoo,Lanos,,Crimson,55544
111,2020-11-23,Leonore,Tuberfield,ltuberfield32@angelfire.com,,true,error: Field 'financed' not found,Nissan,,,,57691
112,2019-04-01,Othelia,Sitlinton,ositlinton33@weebly.com,,true,error: Field 'financed' not found,,LeSabre,,Mauv,70842
113,2018-07-23,Vin,Kempstone,vkempstone34@tmall.com,,false,error: Field 'financed' not found,Lamborghini,,,,52114
114,2019-08-25,Ibrahim,Meininking,imeininking35@instagram.com,Polygender,false,error: Field 'financed' not found,Aptera,,2008,Turquoise,79537
115,2021-09-06,Ilsa,Fallowes,ifallowes36@tuttocitta.it,Female,true,error: Field 'financed' not found,,,2010,Crimson,60225
116,2020-01-31,Denise,Belden,dbelden37@europa.eu,,true,error: Field 'financed' not found,GMC,Safari,,,78452
117,2020-12-27,Constantina,Seager,cseager38@unblog.fr,,false,error: Field 'financed' not found,Volvo,,1998,Orange,96938
118,2021-02-25,Thaxter,Brandino,tbrandino39@cnn.com,Male,false,error: Field 'financed' not found,,Silhouette,,,45895
119,2021-11-04,Mildrid,Shipp,mshipp3a@hugedomains.com,,true,error: Field 'financed' not found,Mazda,B-Series Plus,,Orange,96245
120,2018-06-06,Maggie,Graysmark,mgraysmark3b@1688.com,Female,true,error: Field 'financed' not found,,Xtra,,Green,79979
121,2022-06-11,Ramona,Ewles,rewles3c@admin.ch,,true,error: Field 'financed' not found,Toyota,Celica,,,61277
122,2023-04-26,Wynn,Szimoni,wszimoni3d@squidoo.com,Female,false,error: Field 'financed' not found,Honda,,,Pink,82008
123,2020-11-29,Clarine,Tretwell,ctretwell3e@clickbank.net,,true,error: Field 'financed' not found,Hyundai,Entourage,,Yellow,80828
124,2021-10-29,Kristian,Mewrcik,kmewrcik3f@washington.edu,,false,error: Field 'financed' not found,Acura,Vigor,,Turquoise,42122
125,2023-04-22,Dotti,Mowatt,dmowatt3g@independent.co.uk,Female,true,error: Field 'financed' not found,Volvo,,,Fuscia,64318
126,2019-11-16,Augy,Dawe,adawe3h@plala.or.jp,Male,false,error: Field 'financed' not found,Mitsubishi,,,Turquoise,43328
127,2020-03-06,Anica,Timbrell,atimbrell3i@ehow.com,,true,error: Field 'financed' not found,BMW,,,Teal,17760
128,2018-11-04,Lucila,Thurber,,Female,true,error: Field 'financed' not found,,,,Goldenrod,70519
129,2021-11-19,Farley,Pischof,fpischof3k@eventbrite.com,Male,false,error: Field 'financed' not found,Volvo,,,Blue,81708
130,2022-02-19,Zackariah,Kittman,zkittman3l@sun.com,,false,error: Field 'financed' not found,Chrysler,,,,59210
131,2021-08-08,Laina,Doole,ldoole3m@mediafire.com,,true,error: Field 'financed' not found,,Grand Caravan,,Fuscia,30860
132,2018-09-23,Dona,Jorn,djorn3n@marketwatch.com,,false,error: Field 'financed' not found,,,,Maroon,77435
133,2018-08-28,Joanna,Phillimore,jphillimore3o@slashdot.org,,true,error: Field 'financed' not found,Mitsubishi,,,Purple,87878
134,2018-07-05,Rhianon,Payfoot,rpayfoot3p@hud.gov,Female,false,error: Field 'financed' not found,Volkswagen,,2003,Goldenrod,17929
135,2019-09-05,Murray,Jeenes,mjeenes3q@reference.com,,false,error: Field 'financed' not found,,Forester,,Goldenrod,27783
136,2022-06-16,Hollis,Gaze,hgaze3r@comsenz.com,,true,error: Field 'financed' not found,Chevrolet,,,,38380
137,2021-08-06,Kalinda,Bignal,kbignal3s@dedecms.com,,false,error: Field 'financed' not found,Pontiac,,2005,Mauv,20426
138,2021-12-18,Ruthann,Zeplin,rzeplin3t@wp.com,,false,error: Field 'financed' not found,Volkswagen,,,Pink,83360
139,2021-05-19,Saidee,Tatham,statham3u@rediff.com,,false,error: Field 'financed' not found,Porsche,Boxster,,Blue,11579
140,2018-06-30,Herta,Fishby,hfishby3v@delicious.com,,true,error: Field 'financed' not found,,,,Purple,82920
141,2022-01-28,Tiff,McIlmorow,tmcilmorow3w@yelp.com,,false,error: Field 'financed' not found,Hyundai,,,Indigo,53196
142,2018-06-30,Cosmo,Assiter,cassiter3x@smugmug.com,Male,false,error: Field 'financed' not found,Buick,,,Red,14736
143,2019-12-19,Prissie,Durak,pdurak3y@cargocollective.com,Female,true,error: Field 'financed' not found,,Excel,,,79743
144,2021-08-23,Billie,Bolter,bbolter3z@imdb.com,,false,error: Field 'financed' not found,Pontiac,,,Fuscia,42351
145,2019-06-07,Massimiliano,Ranaghan,mranaghan40@miitbeian.gov.cn,,true,error: Field 'financed' not found,Ford,Explorer,,Khaki,37472
146,2021-03-27,Nadia,Curnick,ncurnick41@aboutads.info,,false,error: Field 'financed' not found,Honda,,,Yellow,66749
147,2022-10-09,Valencia,Iannello,viannello42@etsy.com,Female,false,error: Field 'financed' not found,,,,Aquamarine,13134
148,2020-08-11,Kimberlyn,Bonar,kbonar43@php.net,,true,error: Field 'financed' not found,Ford,Mustang,,Maroon,30943
149,2021-08-02,Petunia,Sutton,psutton44@skyrock.com,Female,false,error: Field 'financed' not found,,S5,2008,Green,13625
150,2018-05-06,Maddy,Sondland,,,false,error: Field 'financed' not found,Audi,,,Puce,12780
151,2018-06-19,Tyson,Pryor,tpryor46@unblog.fr,,true,error: Field 'financed' not found,Nissan,,,Pink,93858
152,2021-02-18,Foss,Cutler,fcutler47@about.com,,false,error: Field 'financed' not found,Chevrolet,,,,40529
153,2020-11-23,Morgen,Dredge,mdredge48@about.me,,false,error: Field 'financed' not found,BMW,X5,,Orange,16885
154,2020-11-18,Penelope,Kenafaque,pkenafaque49@china.com.cn,,true,error: Field 'financed' not found,Jeep,Compass,,Puce,93981
155,2022-03-03,Temp,Ulyatt,tulyatt4a@webeden.co.uk,,true,error: Field 'financed' not found,Lexus,,,,44914
156,2019-08-20,Bird,Chessun,bchessun4b@live.com,,false,error: Field 'financed' not found,,,,Blue,94572
157,2019-03-02,Yulma,Guerra,yguerra4c@gravatar.com,,true,error: Field 'financed' not found,Nissan,,2004,Orange,87582
158,2020-07-16,Ryun,Perren,rperren4d@bizjournals.com,,true,error: Field 'financed' not found,Isuzu,VehiCROSS,,Goldenrod,47992
159,2022-06-04,Iosep,Voisey,ivoisey4e@nba.com,Male,true,error: Field 'financed' not found,BMW,Z4 M,,Red,65213
160,2019-12-18,Blythe,Duffyn,bduffyn4f@multiply.com,,true,error: Field 'financed' not found,,,,,22203
161,2018-03-23,Irwinn,Vango,ivango4g@1688.com,,false,error: Field 'financed' not found,,,,Mauv,74395
162,2023-05-12,Kiele,Hof,khof4h@smugmug.com,Female,true,error: Field 'financed' not found,,7 Series,,Mauv,99459
163,2023-05-08,Prentiss,Martensen,pmartensen4i@ustream.tv,,false,error: Field 'financed' not found,,,,Mauv,62234
164,2021-08-02,Jon,Oldfield-Cherry,joldfieldcherry4j@kickstarter.com,Male,false,error: Field 'financed' not found,,,,Purple,83766
165,2019-12-11,Guenna,Whitsun,gwhitsun4k@macromedia.com,Agender,true,error: Field 'financed' not found,Chevrolet,Express 1500,,Teal,61308
166,2022-04-30,Steffie,Binne,sbinne4l@auda.org.au,,false,error: Field 'financed' not found,GMC,Sierra 1500,,Orange,70372
167,2019-05-14,Zachery,Duffell,zduffell4m@cnet.com,Male,true,error: Field 'financed' not found,,Comanche,,Orange,63056
168,2018-02-15,Cordie,Taylor,ctaylor4n@about.me,Female,false,error: Field 'financed' not found,Hyundai,Santa Fe,,Red,18908
169,2020-07-04,Renaldo,Ertel,,,false,error: Field 'financed' not found,,Pajero,,Aquamarine,81214
170,2022-12-22,Myrlene,Lefort,mlefort4p@barnesandnoble.com,,true,error: Field 'financed' not found,,Grand Cherokee,,Orange,88767
171,2021-07-17,Chiarra,Tommaseo,ctommaseo4q@spiegel.de,,false,error: Field 'financed' not found,Toyota,Prius,,,29646
172,2023-03-12,Darryl,Ruller,druller4r@clickbank.net,Male,true,error: Field 'financed' not found,Toyota,TundraMax,,Indigo,80162
173,2022-09-21,Darin,Hacun,dhacun4s@army.mil,,false,error: Field 'financed' not found,GMC,Sierra 1500,,Khaki,81796
174,2018-07-11,Olenka,Corley,ocorley4t@nba.com,,false,error: Field 'financed' not found,Isuzu,Ascender,2009,,73796
175,2018-02-28,Kameko,Wigmore,kwigmore4u@ftc.gov,,false,error: Field 'financed' not found,Audi,Coupe GT,,Red,58657
176,2018-02-21,Dale,Hanaford,dhanaford4v@fastcompany.com,Non-binary,true,error: Field 'financed' not found,Pontiac,,,Violet,66177
177,2022-02-06,Clay,Mogey,cmogey4w@qq.com,Male,false,error: Field 'financed' not found,,MX-5,,Fuscia,29387
178,2018-01-19,Alma,Peto,apeto4x@w3.org,,true,error: Field 'financed' not found,,,,Maroon,50956
179,2019-05-11,Neall,Harsnipe,nharsnipe4y@phpbb.com,,false,error: Field 'financed' not found,Chrysler,,,Teal,17639
180,2018-01-20,Frances,Bertie,fbertie4z@nba.com,Female,false,error: Field 'financed' not found,Saab,,,Indigo,31881
181,2021-12-23,Margery,Jakuszewski,mjakuszewski50@taobao.com,,true,error: Field 'financed' not found,Ford,,,,17294
182,2023-05-13,Shanda,Silverman,ssilverman51@histats.com,Female,false,error: Field 'financed' not found,Kia,,,Green,88077
183,2022-10-07,Thorin,Smallcomb,tsmallcomb52@weibo.com,,true,error: Field 'financed' not found,,,,Green,26554
184,2018-02-28,Syman,Kender,skender53@biblegateway.com,,false,error: Field 'financed' not found,Mercedes-Benz,CLK-Class,,Blue,68760
185,2021-09-29,Kaila,Tomkinson,ktomkinson54@amazon.de,,false,error: Field 'financed' not found,Mercedes-Benz,,,Goldenrod,47300
186,2023-01-08,Callida,Pettegre,cpettegre55@angelfire.com,,false,error: Field 'financed' not found,,,,Turquoise,59982
187,2021-03-23,Khalil,Bicker,kbicker56@china.com.cn,,false,error: Field 'financed' not found,Lincoln,Continental,,Red,51446
188,2020-02-23,Thaxter,Penhearow,tpenhearow57@tuttocitta.it,,true,error: Field 'financed' not found,,,1995,Yellow,88508
189,2021-01-15,Dolores,Chasemoore,dchasemoore58@blogtalkradio.com,,false,error: Field 'financed' not found,,Passat,1986,Aquamarine,26600
190,2019-01-20,Rozalie,Slany,rslany59@webnode.com,Female,false,error: Field 'financed' not found,Chevrolet,3500,,Indigo,72489
191,2020-05-08,Osborne,Girardoni,ogirardoni5a@mysql.com,,true,error: Field 'financed' not found,Mazda,,,Goldenrod,51481
192,2019-04-10,Madelle,Pancast,mpancast5b@army.mil,Bigender,true,error: Field 'financed' not found,Ford,F250,,Crimson,61216
193,2023-03-02,Gregoor,Scopes,gscopes5c@bbc.co.uk,,false,error: Field 'financed' not found,,,,Orange,18624
194,2023-04-06,Angel,Dootson,adootson5d@homestead.com,,true,error: Field 'financed' not found,,,,,78303
195,2021-02-15,Bale,Dundendale,bdundendale5e@hugedomains.com,,true,error: Field 'financed' not found,Toyota,,,,79630
196,2018-06-08,Veda,Jaime,vjaime5f@dyndns.org,,true,error: Field 'financed' not found,Mercedes-Benz,,,Aquamarine,84247
197,2021-02-10,Olav,Brazear,obrazear5g@posterous.com,,false,error: Field 'financed' not found,Pontiac,,,Violet,54142
198,2019-10-29,Brandy,Cypler,bcypler5h@usda.gov,Male,false,error: Field 'financed' not found,,,,Violet,24512
199,2020-04-16,Fraser,Kightly,fkightly5i@reference.com,,false,error: Field 'financed' not found,Lincoln,,,,67904
200,2018-02-18,Harmon,Emmins,hemmins5j@reuters.com,,false,error: Field 'financed' not found,Audi,,,Orange,57227
201,2019-09-30,Elias,Franschini,efranschini5k@sphinn.com,Male,false,error: Field 'financed' not found,Eagle,Vision,1993,Puce,27650
202,2021-05-10,Roseline,Niesel,rniesel5l@nytimes.com,,false,error: Field 'financed' not found,Hummer,,,Pink,51905
203,2022-08-25,Alisa,Garry,agarry5m@nature.com,Female,false,error: Field 'financed' not found,Kia,Rondo,,Blue,51078
204,2022-03-10,Lyn,Dongate,ldongate5n@cornell.edu,,false,error: Field 'financed' not found,Ford,Explorer Sport,,Purple,24762
205,2021-06-28,Berke,Autie,bautie5o@prlog.org,,true,error: Field 'financed' not found,Mazda,MX-5,,Green,27455
206,2021-01-16,Kimberlee,Kay,kkay5p@ed.gov,Female,true,error: Field 'financed' not found,Buick,Reatta,,Purple,89544
207,2021-08-03,Pepita,Leblanc,pleblanc5q@geocities.com,Female,false,error: Field 'financed' not found,Suzuki,Swift,,Blue,63512
208,2022-08-21,Denna,Dowson,,,true,error: Field 'financed' not found,Nissan,,,Fuscia,49306
209,2019-05-29,Virgie,Veld,vveld5s@narod.ru,,true,error: Field 'financed' not found,BMW,M3,,Teal,73181
210,2019-03-08,Meggy,Attenborrow,mattenborrow5t@zimbio.com,Female,true,error: Field 'financed' not found,,Camaro,,Red,92115
211,2019-07-30,Celisse,Yuryev,cyuryev5u@pcworld.com,,false,error: Field 'financed' not found,Toyota,,,Khaki,44607
212,2018-05-09,Doralyn,Kees,dkees5v@vinaora.com,,false,error: Field 'financed' not found,Nissan,Armada,,Fuscia,96835
213,2021-09-21,Udale,Petticrew,upetticrew5w@aboutads.info,,false,error: Field 'financed' not found,Ford,,,Blue,11817
214,2023-01-25,Lynea,Wathey,lwathey5x@skype.com,Female,false,error: Field 'financed' not found,,Silhouette,,Green,42545
215,2021-10-28,Brandice,Hardware,bhardware5y@free.fr,Non-binary,false,error: Field 'financed' not found,Mercury,Cougar,,Turquoise,32741
216,2022-05-07,Allin,Bootherstone,abootherstone5z@qq.com,,false,error: Field 'financed' not found,Toyota,,,Pink,36167
217,2019-01-17,Vanni,Andrus,vandrus60@columbia.edu,,true,error: Field 'financed' not found,,,,,11870
